Id,DataSetId,DataRecordId,ChargeTypeId,Cost,Checksum,Units,Rate
9733,858,39216,4,23.7,1238982429,31,68.21918
9734,2928,39285,4,16.37,1166995586,24,68.21918
9735,2928,39285,85,30,176203744,0,0
9736,766,39286,4,21.15,269940993,31,68.21918
9737,766,39286,184,10.87,-1123110066,0,0
9738,766,39286,187,-16036.07,-770303041,54415,-29.4699439492787
9739,820,39287,4,21.15,-951325560,31,68.21918
9740,820,39287,78,305.65,-493379343,179,170.754189944134
9741,819,39288,4,21.15,833954079,31,68.21918
9742,819,39288,187,-65.31,-904496707,189,-34.5555555555556
9743,762,39289,4,42.3,347648022,31,136.43836
9744,762,39289,85,30,1371894649,0,0
9745,762,39289,187,-8806.72,1378222968,305789,-2.88
9746,730,39291,187,-107.93,-1159523015,4043,-2.66955231263913
9747,270,39292,78,80.43,1878266889,29,277.344827586207
9748,270,39292,187,-437.38,1154992705,14247,-3.07
9749,742,39293,4,21.15,-1853482151,31,68.21918
9750,742,39293,5,14.02,1948682882,1,1402
9751,742,39293,87,25.48,1270110860,1,2548
9752,742,39293,184,8.29,1699391023,0,0
9753,742,39293,187,-315,-1862947745,10261,-3.0698762303869
9754,746,39294,4,21.15,69122072,31,68.21918
9755,746,39294,5,14.02,-1462936989,1,1402
9756,746,39294,87,25.48,-1322733136,1,2548
9757,746,39294,187,-226.02,875069109,7362,-3.07008964955175
9758,269,39295,4,21.15,-1555298487,31,68.21918
9759,269,39295,187,-444.57,-716275765,14481,-3.07
9760,267,39296,187,-447.06,-57023738,14562,-3.07004532344458
9761,743,39297,4,21.15,368036374,31,68.21918
9762,743,39297,5,14.02,-1139658020,1,1402
9763,743,39297,87,25.48,-1439245860,1,2548
9764,743,39297,184,9.74,-725669072,0,0
9765,743,39297,187,-9.16,-390725484,298,-3.0738255033557
9766,745,39298,4,21.15,521143026,31,68.21918
9767,745,39298,5,14.02,1611225834,1,1402
9768,745,39298,87,25.48,-1047164014,1,2548
9769,745,39298,184,9.74,710157335,0,0
9770,745,39298,187,-132.38,800852942,4312,-3.07
9771,268,39299,187,-121.38,619425283,3954,-3.06980273141123
9772,2910,39309,4,21.15,722111211,31,68.21918
9773,2910,39309,187,-2776.28,451439179,8047,-34.5008077544426
9774,2908,39310,4,21.15,1034982755,31,68.21918
9775,2908,39310,187,-1822.7,-1423958843,5283,-34.501230361537
9776,378,39311,5,0,644566988,0,0
9777,466,39313,168,73.76,1105453026,0,0
9778,466,39313,187,-1036.75,-723113722,7390,-14.0290933694181
9779,466,39314,168,25.87,1190116337,0,0
9780,2927,39315,4,32.75,1827006645,24,136.43836
9781,2929,39316,4,32.75,-674591406,24,136.43836
9782,209,39355,5,6.97,-1154517385,0,0
9783,209,39355,187,-484.93,715372540,1396,-34.737106017192
9784,41,39356,187,-409.12,902640450,1178,-34.73
9785,798,39357,4,16.2,-495606618,0,0
9786,798,39357,187,-3634.84,1312504610,10466,-34.73
9787,771,39358,187,-818.17,1690057441,2356,-34.7270797962649
9788,185,39359,5,7.04,-341001175,0,0
9789,185,39359,187,-2586,397895831,7446,-34.73
9790,169,39360,187,-513.69,-1513967834,1479,-34.7322515212982
9791,122,39361,5,6.96,-228476731,0,0
9792,122,39361,187,-1039.43,1244272668,2993,-34.7287003007016
9793,93,39363,4,-10.15,624482425,0,0
9794,93,39363,187,509.38,-1512344086,-1780,-28.61685
9795,93,39364,4,10.15,-319520693,0,0
9796,93,39364,187,-381.69,-261477285,1527,-24.99627
9797,44,39365,187,-393.87,-101590039,1134,-34.7328042328042
9798,130,39366,5,-6.51,1532598119,0,0
9799,130,39366,187,924.86,744331510,-2663,-34.73
9800,130,39367,5,6.51,1487666849,0,0
9801,130,39367,187,-4006.8,105796187,11537,-34.73
9802,202,39368,5,-5.28,-1887192698,0,0
9803,202,39368,187,2473.57,1648452038,-7122,-34.7313956753721
9804,202,39369,5,5.28,-703664660,0,0
9805,202,39369,187,-2439.89,825247659,7025,-34.7315302491103
9806,368,39370,187,-77.73,-1818413316,224,-34.7008928571429
9807,434,39371,187,-820.7,-251599940,2363,-34.7312738044858
9808,161,39372,5,6.96,1880733495,0,0
9809,161,39372,187,-1391.98,-2066519318,4008,-34.73
9810,69,39373,4,21.15,-1264239065,31,68.21918
9811,69,39373,5,14.02,1114272578,1,1402
9812,69,39373,87,25.48,1532237883,1,2548
9813,69,39373,184,9.4,2038023705,0,0
9814,69,39373,187,-1588.06,41474640,4573,-34.7268751366718
9815,2934,39374,4,-20.47,-1385671414,-30,68.21918
9816,2934,39374,5,-13.56,568738342,1,-1356
9817,2934,39374,87,-24.66,-983397904,1,-2466
9818,2934,39374,187,964.83,-2101414051,-2778,-34.731101511879
9819,2934,39375,4,20.47,1033256776,30,68.21918
9820,2934,39375,5,13.56,-273857959,1,1356
9821,2934,39375,87,24.66,887385125,1,2466
9822,2934,39375,187,-975.39,-1452377443,2809,-34.7237451050196
9823,2934,39376,4,21.15,-1601747095,31,68.21918
9824,2934,39376,5,14.02,808436172,1,1402
9825,2934,39376,87,25.48,-1827473326,1,2548
9826,2934,39376,187,-1051.07,-1798494719,3026,-34.7346331791143
9827,132,39377,4,21.15,1304162185,31,68.21918
9828,132,39377,5,14.02,-2048932948,1,1402
9829,132,39377,87,25.48,1337154413,1,2548
9830,132,39377,187,-1193.46,-1030770405,3436,-34.7339930151339
9831,435,39378,5,2.37,1875664829,0,0
9832,435,39378,187,-412.59,615776488,1188,-34.73
9833,94,39379,4,16.2,-1096638554,0,0
9834,94,39379,187,-1453.8,366118570,4186,-34.73
9835,94,39380,4,-16.2,826544624,0,0
9836,94,39380,187,1453.8,-374098274,-4186,-34.73
9837,94,39381,4,16.2,1250773033,0,0
9838,94,39381,187,-1434,374846251,4129,-34.73
9839,791,39383,5,6.96,1468055714,0,0
9840,791,39383,187,-2048.38,1340779453,5898,-34.73
9841,372,39384,187,-329.24,-2135104670,948,-34.73
9842,107,39385,5,6.97,-1249202601,0,0
9843,107,39385,187,-2521.12,190410898,7259,-34.7309546769527
9844,250,39386,5,6.96,1444607788,0,0
9845,250,39386,187,-772.4,-1313007431,2224,-34.73
9846,441,39387,4,21.15,533568077,31,68.21918
9847,441,39387,5,14.02,617445116,1,1402
9848,441,39387,87,25.48,-271247774,1,2548
9849,441,39387,187,-407.63,-1152915825,1174,-34.721465076661
9850,89,39388,5,6.96,1492336601,0,0
9851,89,39388,187,-3391.04,-1875269588,9764,-34.73
9852,133,39389,187,-930.21,-1094430935,2678,-34.7352501867065
9853,33,39390,4,21.15,1686498686,31,68.21918
9854,33,39390,5,14.02,-102771974,1,1402
9855,33,39390,87,25.48,-707639508,1,2548
9856,33,39390,184,8.68,-1085756188,0,0
9857,33,39390,187,-933.79,595261436,2689,-34.726292301971
9858,195,39391,5,6.97,24125513,0,0
9859,195,39391,187,-1535.76,-888381256,4422,-34.73
9860,221,39392,187,-1004.74,173750272,2893,-34.73
9861,148,39393,187,-1011.53,653771426,2913,-34.7246824579471
9862,123,39394,187,428.22,-556986499,-1233,-34.73
9863,123,39395,187,-169.14,362043578,487,-34.73
9864,123,39396,187,-607.43,-1913357952,1749,-34.73
9865,259,39397,4,21.15,-856909868,31,68.21918
9866,259,39397,5,14.02,1349077011,1,1402
9867,259,39397,87,25.48,1451517444,1,2548
9868,259,39397,187,-795.07,1426440228,2289,-34.7343818261249
9869,827,39398,5,2.37,1808626851,0,0
9870,827,39398,187,-1632.66,2079100541,4701,-34.73
9871,803,39399,4,21.15,1632971947,31,68.21918
9872,803,39399,5,14.02,988988260,1,1402
9873,803,39399,87,25.48,1284552966,1,2548
9874,803,39399,187,-262,-603543649,754,-34.7480106100796
9875,85,39400,187,-939.65,-1095281773,2706,-34.7246858832225
9876,2933,39401,187,-483.09,-1018816132,1391,-34.73
9877,842,39402,4,21.15,1808508647,31,68.21918
9878,842,39402,5,14.02,-587787929,1,1402
9879,842,39402,87,25.48,257998648,1,2548
9880,842,39402,187,-1206.76,-368036535,3475,-34.7269064748201
9881,755,39403,4,19.1,697938456,28,68.21918
9882,755,39403,187,-815.46,-732975992,2348,-34.73
9883,228,39405,5,14.02,-2082695605,1,1402
9884,228,39405,87,25.48,150205900,1,2548
9885,228,39405,187,-6689.94,-1622328489,19263,-34.7294813891917
9886,53,39406,5,6.96,402549688,0,0
9887,53,39406,187,-1359.33,-988836951,3914,-34.73
9888,810,39407,187,-1657.94,2049910129,4774,-34.7285295349811
9889,116,39408,187,-443.15,1351105134,1276,-34.73
9890,241,39409,5,-5.28,2043981706,0,0
9891,241,39409,187,466.42,-1868281772,-1343,-34.73
9892,241,39410,5,5.28,-1728861118,0,0
9893,241,39410,187,-116.24,913428098,335,-34.6985074626866
9894,47,39411,187,-959.24,-1050787551,2762,-34.73
9895,844,39412,4,21.15,-776109355,31,68.21918
9896,844,39412,5,14.02,996529303,1,1402
9897,844,39412,87,25.48,-254636248,1,2548
9898,844,39412,187,-1039.3,-1529883299,2993,-34.7243568326094
9899,84,39413,4,21.15,-1572209342,31,68.21918
9900,84,39413,5,14.02,1080301075,1,1402
9901,84,39413,87,25.48,-966283109,1,2548
9902,84,39413,187,-1254.73,-861508480,3613,-34.7282037088292
9903,208,39414,4,-20.47,-950812726,-30,68.21918
9904,208,39414,5,-13.56,1388990616,1,-1356
9905,208,39414,87,-24.66,810903133,1,-2466
9906,208,39414,187,657.47,726381866,-1893,-34.7316428948759
9907,208,39415,4,20.47,-180872967,30,68.21918
9908,208,39415,5,13.56,3375796,1,1356
9909,208,39415,87,24.66,318951662,1,2466
9910,208,39415,187,-702.69,605759197,2023,-34.7350469599605
9911,208,39416,4,21.15,-1411924904,31,68.21918
9912,208,39416,5,14.02,-1172946058,1,1402
9913,208,39416,87,25.48,-639841775,1,2548
9914,208,39416,187,-1047.07,1665171652,3015,-34.7286898839138
9915,103,39417,187,-581.59,-80499642,1675,-34.7217910447761
9916,128,39418,187,-590.2,-1419330417,1699,-34.7380812242496
9917,240,39419,187,-431.69,1243220165,1243,-34.73
9918,234,39420,187,-38.9,-162743978,112,-34.73
9919,2980,39421,5,2.37,1464903481,0,0
9920,2980,39421,187,-645.69,-1599049221,2191,-29.47
9921,258,39422,187,-687.1,-1644960859,1978,-34.737108190091
9922,374,39423,187,-333.76,110997355,961,-34.73
9923,143,39425,187,-859.5,-1007348096,2475,-34.7272727272727
9924,261,39426,187,-971.29,-1885211928,2797,-34.726135144798
9925,252,39427,4,21.15,-403640911,31,68.21918
9926,252,39427,5,14.02,-1508490353,1,1402
9927,252,39427,87,25.48,480414949,1,2548
9928,252,39427,187,-1101.6,-1577083621,3172,-34.7288776796974
9929,197,39428,187,-448.02,-1892164693,1290,-34.73
9930,867,39429,4,21.15,484227565,31,68.21918
9931,867,39429,5,14.02,-1352381368,1,1402
9932,867,39429,87,25.48,864878113,1,2548
9933,867,39429,184,7.88,-1196179308,0,0
9934,867,39429,187,-10374.96,121980175,29873,-34.7302246175476
9935,2978,39430,5,2.37,-1778543873,0,0
9936,2978,39430,187,-609.14,1359672589,2067,-29.47
9937,205,39431,5,6.97,-1297324813,0,0
9938,205,39431,187,-459.93,-1983959466,1324,-34.737915407855
9939,823,39432,4,21.15,1021217891,31,68.21918
9940,823,39432,5,14.02,724561304,1,1402
9941,823,39432,87,25.48,676268965,1,2548
9942,823,39432,184,9.4,188100288,0,0
9943,823,39432,187,-611.28,1092006533,1760,-34.7318181818182
9944,862,39433,4,21.15,-1591856405,31,68.21918
9945,862,39433,5,14.02,-2121229533,1,1402
9946,862,39433,87,25.48,-1389222450,1,2548
9947,862,39433,187,-2073.21,338301572,5970,-34.727135678392
9948,437,39434,187,-442.04,-1436752368,1497,-29.52859
9949,131,39435,187,-931.04,1678862327,2681,-34.7273405445729
9950,81,39436,5,6.96,42442601,0,0
9951,81,39436,187,-2030.32,2146308351,5846,-34.73
9952,39,39437,5,6.97,-842936652,0,0
9953,39,39437,187,-698.32,1879673706,2011,-34.7250124316261
9954,233,39438,187,-171.5,155158577,494,-34.7165991902834
9955,190,39439,5,6.97,-1366913853,0,0
9956,190,39439,187,-883.74,778125300,2545,-34.724557956778
9957,384,39440,5,6.97,-1965120756,0,0
9958,384,39440,187,-475.8,-1344351388,1370,-34.73
9959,384,39441,5,-6.97,44806643,0,0
9960,384,39441,187,475.8,1597012390,-1370,-34.73
9961,384,39442,5,6.97,42107436,0,0
9962,384,39442,187,-439.33,-1078617950,1265,-34.73
9963,129,39443,187,-445.41,1332809494,1283,-34.7162899454404
9964,51,39444,5,6.97,-1523747232,0,0
9965,51,39444,187,-674.91,1257799233,1943,-34.735460627895
9966,2975,39445,44,36.79,-235848390,0,0
9967,2975,39445,187,-25.93,195722804,88,-29.47
9968,88,39446,187,-869.29,-1295340959,2503,-34.73
9969,338,39447,5,6.96,-1608640326,0,0
9970,338,39447,187,-1254.79,828983936,3613,-34.73
9971,799,39448,4,21.15,-771022346,31,68.21918
9972,799,39448,5,14.02,-205083173,1,1402
9973,799,39448,87,25.48,-2050519526,1,2548
9974,799,39448,187,-1150.15,-313227716,3312,-34.7267512077295
9975,2957,39449,4,21.15,-1817953178,31,68.21918
9976,2957,39449,5,14.02,81143727,1,1402
9977,2957,39449,78,23.12,530271814,13,177.846153846154
9978,2957,39449,87,25.48,-2145063583,1,2548
9979,2957,39449,187,-4199.97,1776237870,12093,-34.7305879434384
9980,211,39450,4,21.15,747119956,31,68.21918
9981,211,39450,5,14.02,-1605489227,1,1402
9982,211,39450,87,25.48,-1473560779,1,2548
9983,211,39450,184,8.68,1788243689,0,0
9984,211,39450,187,-978.03,920294596,2816,-34.7311789772727
9985,91,39451,187,-470.94,1125638614,1356,-34.73
9986,807,39452,4,21.15,1170383727,31,68.21918
9987,807,39452,5,14.02,593438263,1,1402
9988,807,39452,87,25.48,-1397731711,1,2548
9989,807,39452,187,-1094.52,586113755,3152,-34.7246192893401
9990,2959,39453,4,21.15,1008164887,31,68.21918
9991,2959,39453,5,14.02,-1173849149,1,1402
9992,2959,39453,87,25.48,-1431295218,1,2548
9993,2959,39453,187,-1193.53,81036446,3437,-34.7259237707303
9994,100,39454,187,-701.2,2071611947,2019,-34.73
9995,157,39455,4,17.98,1878290752,0,0
9996,157,39455,187,-62.52,1499401649,188,-33.25638
9997,157,39456,4,-17.98,-902312120,0,0
9998,157,39456,187,62.52,2023985321,-188,-33.25638
9999,157,39457,4,17.98,-1398384469,0,0
10000,383,39458,4,-20.47,1540250063,-30,68.21918
10001,383,39458,5,-13.56,1164603614,1,-1356
10002,383,39458,87,-24.66,-472997143,1,-2466
10003,383,39458,184,-9.42,1940745191,0,0
10004,383,39458,187,767.15,-588998936,-2209,-34.7283838841105
10005,383,39459,4,20.47,-1567375851,30,68.21918
10006,383,39459,5,13.56,-957639806,1,1356
10007,383,39459,87,24.66,-256989263,1,2466
10008,383,39459,184,9.42,-1563496909,0,0
10009,383,39459,187,-789.07,-454398791,2272,-34.73
10010,383,39460,4,21.15,-395807894,31,68.21918
10011,383,39460,5,14.02,-1537784067,1,1402
10012,383,39460,87,25.48,1256933105,1,2548
10013,383,39460,184,9.74,953913839,0,0
10014,383,39460,187,-883.32,-2101154022,2543,-34.7353519465199
10015,239,39461,187,-509.49,1142093439,1467,-34.73
10016,242,39462,187,-43.52,-1777898861,125,-34.816
10017,49,39463,187,-450.55,823440125,1297,-34.7378565921357
10018,175,39464,5,6.97,345333166,0,0
10019,175,39464,187,-241.37,2011666091,695,-34.73
10020,168,39465,4,21.15,1783872847,31,68.21918
10021,168,39465,5,14.02,-1797381105,1,1402
10022,168,39465,87,25.48,-807537357,1,2548
10023,168,39465,187,-716.9,578852487,2064,-34.7335271317829
10024,72,39466,187,-441.52,-574502883,1271,-34.7380015735641
10025,727,39467,4,21.15,2133175544,31,68.21918
10026,727,39467,5,14.02,1837245719,1,1402
10027,727,39467,87,25.48,32211726,1,2548
10028,727,39467,184,10.87,-1798383561,0,0
10029,727,39467,187,-2634.48,1170214940,7586,-34.7281834959135
10030,144,39468,187,-550.47,998293625,1585,-34.73
10031,136,39469,4,21.15,-1788618552,31,68.21918
10032,136,39469,5,14.02,-1093413194,1,1402
10033,136,39469,87,25.48,-1841070511,1,2548
10034,136,39469,184,8.91,987522716,0,0
10035,136,39469,187,-932.4,1906189843,2685,-34.7262569832402
10036,68,39470,187,-473.02,71521838,1362,-34.73
10037,154,39471,187,-548.73,-758609482,1580,-34.73
10038,164,39472,5,6.97,1934740255,0,0
10039,164,39472,187,-1522.56,-858854601,4384,-34.73
10040,225,39473,4,21.15,1970221181,31,68.21918
10041,225,39473,5,14.02,621331066,1,1402
10042,225,39473,87,25.48,-721646053,1,2548
10043,225,39473,184,8.68,1051171283,0,0
10044,225,39473,187,-868.39,-454051031,2500,-34.7356
10045,163,39474,4,-20.47,-1415666123,-30,68.21918
10046,163,39474,5,-13.56,-891356637,1,-1356
10047,163,39474,87,-24.66,23577548,1,-2466
10048,163,39474,187,613.82,1015908531,-1767,-34.737973967176
10049,163,39475,4,20.47,1611763777,30,68.21918
10050,163,39475,5,13.56,1547985205,1,1356
10051,163,39475,87,24.66,144283217,1,2466
10052,163,39475,187,-732.32,1876041924,2109,-34.7235656709341
10053,163,39476,4,21.15,-852037287,31,68.21918
10054,163,39476,5,14.02,-217838812,1,1402
10055,163,39476,87,25.48,693532023,1,2548
10056,163,39476,187,-852.2,454945746,2454,-34.7269763651182
10057,42,39477,5,7.12,-1128426027,0,0
10058,42,39477,187,-659.52,-2058684103,1899,-34.73
10059,82,39478,5,6.97,-1446147403,0,0
10060,82,39478,187,-1299.6,1106312203,3742,-34.73
10061,726,39479,168,-33.38,1539176588,0,0
10062,726,39480,4,20.47,1033783168,30,68.21918
10063,726,39480,5,13.56,-510447499,1,1356
10064,726,39480,87,24.66,-1443730157,1,2466
10065,726,39481,4,21.15,-235072657,31,68.21918
10066,726,39481,5,14.02,108155326,1,1402
10067,726,39481,87,25.48,692476539,1,2548
10068,726,39481,187,-880.86,551994649,2536,-34.7342271293375
10069,50,39482,187,-143.85,444909531,414,-34.7463768115942
10070,2953,39483,4,21.15,-1810616074,31,68.21918
10071,2953,39483,5,14.02,1015617154,1,1402
10072,2953,39483,87,25.48,1892797998,1,2548
10073,2953,39483,187,-640.39,-620095578,1844,-34.7283080260304
10074,210,39484,5,6.96,-586887310,0,0
10075,210,39484,187,-1081.14,1689197043,3113,-34.73
10076,210,39485,5,-6.96,830530026,0,0
10077,210,39485,187,1081.14,1283630808,-3113,-34.73
10078,210,39486,5,6.96,-1531495414,0,0
10079,210,39486,187,-1066.56,962250097,3071,-34.73
10080,152,39487,5,6.97,1049679220,0,0
10081,152,39487,187,-889.09,-520962296,2560,-34.73
10082,219,39488,4,21.15,857990420,31,68.21918
10083,219,39488,5,14.02,677454701,1,1402
10084,219,39488,87,25.48,1881578070,1,2548
10085,219,39488,184,9.4,927385873,0,0
10086,219,39488,187,-3666.06,792987010,10556,-34.729632436529
10087,139,39489,5,2.37,-2046462019,0,0
10088,139,39489,187,-910.97,-861886745,2623,-34.73
10089,105,39490,5,7.12,-38474827,0,0
10090,105,39490,187,-959.24,-908869628,2762,-34.73
10091,135,39491,4,17.81,-1016649350,0,0
10092,135,39491,187,-1748.13,896021699,5034,-34.7264600715137
10093,207,39492,4,17.63,1589763552,0,0
10094,207,39492,187,-1260,853816041,3628,-34.73
10095,436,39493,5,2.3,-1691683189,0,0
10096,178,39494,5,7.12,-1655272323,0,0
10097,178,39494,187,-1696.56,1886827949,4885,-34.73
10098,223,39495,5,7.58,-1479712069,0,0
10099,223,39495,187,-1004.7,2110646976,2893,-34.7286553750432
10100,216,39496,5,7.35,144912556,0,0
10101,216,39496,187,-1056.73,1696507222,3043,-34.7265856063096
10102,243,39498,187,-67.69,-21282042,195,-34.7128205128205
10103,243,39499,187,-68.35,2035116606,197,-34.6954314720812
10104,243,39500,187,-76.41,438273778,220,-34.73
10105,238,39501,5,7.12,-2026128548,0,0
10106,238,39501,187,-544.22,1940757670,1567,-34.73
10107,249,39502,5,7.66,-1685979512,0,0
10108,249,39502,187,-1113.1,-98560478,3205,-34.73
10109,75,39503,5,4.98,-1314701666,0,0
10110,75,39503,187,-612.29,394516647,1763,-34.73
10111,692,39504,4,5.34,772070546,0,0
10112,692,39505,4,5.52,1589393638,0,0
10113,692,39505,187,-605,279880713,1742,-34.73
10114,692,39506,4,5.34,1624269923,0,0
10115,692,39506,187,-618.54,-428877389,1781,-34.73
10116,692,39507,4,5.52,1872829316,0,0
10117,692,39507,187,-486.91,-1985460108,1402,-34.73
10118,227,39508,5,0.92,-947618176,0,0
10119,227,39509,5,6.97,-913340399,0,0
10120,227,39509,187,-740.1,316147023,2131,-34.73
10121,342,39510,5,7.12,312615369,0,0
10122,342,39510,187,-747.04,-1977500188,2151,-34.73
10123,96,39511,4,12.64,-777695385,0,0
10124,96,39511,187,-582.39,732807356,1677,-34.7280858676207
10125,118,39512,5,6.89,-2098252270,0,0
10126,118,39512,187,-1416.78,846690783,4079,-34.7335131159598
10127,156,39513,5,7.66,806117940,0,0
10128,156,39513,187,-736.55,908101004,2121,-34.7265440829797
10129,170,39514,4,14.6,1000786575,0,0
10130,170,39514,187,-422.73,1157829511,1217,-34.7354149548069
10131,101,39515,4,16.38,-1726698956,0,0
10132,101,39515,187,-1322.87,400003130,3809,-34.73
10133,772,39517,187,-1052.63,-1701952177,3031,-34.7288023754536
10134,772,39518,187,-1831.76,-1590658485,5274,-34.7318923018582
10135,772,39519,187,-4404.32,-540771633,12682,-34.7289071124428
10136,2935,39520,5,7.12,-880390936,0,0
10137,2935,39520,187,-1144.35,-1649565656,3295,-34.73
10138,58,39522,5,7.35,-1122490365,0,0
10139,58,39522,187,-651.53,1505675147,1876,-34.73
10140,325,39563,4,12.74,882084305,0,0
10141,321,39564,4,12.74,-576006783,0,0
10142,456,39567,4,0,-1263083050,0,68.2333333333333
10143,456,39567,5,0,-1528154857,0,45.2
10144,456,39567,87,0,1051109571,0,82.2
10145,456,39568,4,0,825152989,0,68.2333333333333
10146,456,39568,5,0,1922994195,0,45.2
10147,456,39568,87,0,1909622300,0,82.2
10148,453,39612,4,0,-1633661018,0,68.2333333333333
10149,453,39612,5,0,-1899307547,0,45.2068965517241
10150,453,39612,32,0,789692532,0,82.2068965517241
10151,453,39612,87,0,1093308078,0,0
10152,453,39613,4,0,-1594573682,0,68.2333333333333
10153,453,39613,5,0,-1331810611,0,45.2068965517241
10154,453,39613,32,0,-1822197526,0,82.2068965517241
10155,453,39613,87,0,-1082658027,0,0
10156,454,39614,5,0,1268805056,0,4.5
10157,455,39615,4,0,-343575026,0,68.2333333333333
10158,455,39616,4,0,1330003095,0,68.2333333333333
10159,466,39635,168,-73.76,-1339570029,0,0
10160,466,39635,187,1036.75,-322592977,-7390,-14.0290933694181
10161,466,39636,168,73.09,-2049345400,0,0
10162,466,39636,187,-1036.75,-1167249498,7390,-14.0290933694181
10163,466,39637,168,-25.87,960353369,0,0
10164,466,39638,187,-1036.75,800538521,7390,-14.0290933694181
10165,466,39639,168,-73.09,-418322150,0,0
10166,466,39639,187,1036.75,-1091835091,-7390,-14.0290933694181
10167,466,39731,187,-1426.23,-1368631656,10166,-14.0294117647059
10168,766,39732,4,21.15,-401712639,31,68.21918
10169,766,39732,184,10.87,-1169837878,0,0
10170,766,39732,187,-14420.23,1326192040,48932,-29.4699378729666
10171,819,39733,4,21.15,-862806351,31,68.21918
10172,820,39734,4,21.15,2115033787,31,68.21918
10173,820,39734,78,147.52,-2062529567,87,169.563218390805
10174,743,39747,4,21.15,-1964676008,31,68.21918
10175,743,39747,5,14.02,1541480732,1,1402
10176,743,39747,87,25.48,-564621551,1,2548
10177,743,39747,184,9.74,223625362,0,0
10178,743,39747,187,-10.18,560420641,332,-3.06626506024096
10179,745,39748,4,21.15,-410091271,31,68.21918
10180,745,39748,5,14.02,1002024119,1,1402
10181,745,39748,87,25.48,998789720,1,2548
10182,745,39748,184,9.74,931367731,0,0
10183,745,39748,187,-125.8,-1711024991,4098,-3.06979014153245
10184,742,39749,4,21.15,-444396363,31,68.21918
10185,742,39749,5,14.02,-1140509097,1,1402
10186,742,39749,87,25.48,1309047804,1,2548
10187,742,39749,184,8.29,-694855769,0,0
10188,742,39749,187,-299.81,677272668,9766,-3.06993651443785
10189,746,39750,4,21.15,821808485,31,68.21918
10190,746,39750,5,14.02,-865777487,1,1402
10191,746,39750,87,25.48,-894098333,1,2548
10192,746,39750,187,-216.69,-240517637,7058,-3.07013318220459
10193,270,39751,78,51.06,-1625045149,18,283.666666666667
10194,270,39751,187,-417.8,735616793,13609,-3.07
10195,269,39752,4,21.15,-1606903923,31,68.21918
10196,269,39752,187,-404.24,2135156253,13168,-3.06986634264885
10197,267,39753,187,-406.72,388253656,13248,-3.07004830917874
10198,730,39754,187,-142.95,1481850083,5354,-2.67
10199,268,39755,187,-110.64,-1171307118,3604,-3.07
10200,2980,39758,5,0,624711098,0,0
10201,2980,39758,187,0,-614718309,0,-29.47
10202,228,39774,4,26.42,235481973,1,2642
10203,727,39775,4,26.42,1055634337,1,2642
10204,2957,39776,78,7.84,-1072847323,4.5,174.288
10205,844,39777,4,26.42,-1357399713,1,2642
10206,862,39778,4,26.42,229834085,1,2642
10207,862,39778,5,36,-673022800,0,0
10208,2934,39779,5,36,1084779634,0,0
10209,208,39780,4,26.42,-995060936,1,2642
10210,219,39781,4,26.42,-1286126960,1,2642
10211,252,39782,4,26.42,-515385437,1,2642
10212,383,39783,4,26.42,-1050951392,1,2642
10213,33,39784,4,26.42,-1923028608,1,2642
10214,211,39785,4,26.42,1868984458,1,2642
10215,2959,39787,5,36,-1621691920,0,0
10216,726,39788,4,26.42,1048329427,1,2642
10217,847,39789,4,26.42,971877971,1,2642
10218,225,39790,4,26.42,631441392,1,2642
10219,136,39791,4,26.42,-364014773,1,2642
10220,67,39792,4,26.42,-1803087155,1,2642
10221,69,39793,4,26.42,1252208839,1,2642
10222,803,39794,4,26.42,375980211,1,2642
10227,441,39799,4,26.42,-702568803,1,2642
10228,84,39800,4,26.42,1525651606,1,2642
10229,132,39801,4,26.42,-1404261058,1,2642
10230,168,39802,4,26.42,-1399058139,1,2642
10231,536,39803,4,26.42,-1393535937,1,2642
10232,807,39804,4,26.42,1799493992,1,2642
10233,807,39804,5,36,1723079570,0,0
10234,163,39805,4,26.42,-1653506864,1,2642
10235,799,39806,4,26.42,1858109201,1,2642
10236,259,39809,4,26.42,1436359327,1,2642
10237,228,39810,4,26.42,-713710340,1,2642
10238,727,39811,4,26.42,-311983060,1,2642
10239,2957,39812,78,7.84,220474188,4.5,174.288
10240,844,39813,4,26.42,612388339,1,2642
10241,862,39814,4,26.42,2047726932,1,2642
10242,862,39814,5,36,-281300633,0,0
10243,2934,39815,5,36,1216493634,0,0
10244,208,39816,4,26.42,656284175,1,2642
10245,219,39817,4,26.42,1078040000,1,2642
10246,252,39818,4,26.42,2087753910,1,2642
10247,383,39819,4,26.42,1596448089,1,2642
10248,33,39820,4,26.42,2055426868,1,2642
10249,211,39821,4,26.42,-1128713224,1,2642
10250,2959,39823,5,36,-470518468,0,0
10251,726,39824,4,26.42,20184411,1,2642
10252,847,39825,4,26.42,99171511,1,2642
10253,225,39826,4,26.42,843109400,1,2642
10254,136,39827,4,26.42,-126634729,1,2642
10255,67,39828,4,26.42,-2039503808,1,2642
10256,69,39829,4,26.42,-1949139376,1,2642
10257,803,39830,4,26.42,-206493217,1,2642
10258,755,39831,4,26.42,504361607,1,2642
10259,755,39832,4,26.42,1915529323,1,2642
10260,755,39833,4,26.42,2090412322,1,2642
10261,755,39834,4,26.42,-2102184170,1,2642
10262,441,39835,4,26.42,-367315847,1,2642
10263,84,39836,4,26.42,-1589359623,1,2642
