Id,Contract_Id,Type,Cost_Rate,Time_Start,Time_Finish,Meter,Description,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,January,February,March,April,May,June,July,August,September,October,November,December,Checksum,Valid_From
1570,762,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1571,763,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1572,764,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1573,765,NULL,10.984,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1574,766,NULL,14.963,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1575,766,NULL,10.785,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1576,767,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1577,768,NULL,14.963,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1578,768,NULL,10.785,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1579,769,NULL,14.963,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1580,769,NULL,10.785,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1581,770,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1582,771,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1583,772,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1584,773,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1585,774,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1586,775,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1587,776,NULL,14.556,00:00,24:00,4,Weekday,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1588,776,NULL,12.897,00:00,24:00,5,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1589,777,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1590,778,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1591,779,NULL,10.984,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1592,780,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1593,781,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1594,782,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1595,783,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1596,784,NULL,10.984,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1597,785,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1598,786,NULL,14.963,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1599,786,NULL,10.785,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1600,787,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1601,788,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1602,789,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1603,790,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1604,791,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1605,792,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1606,793,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1607,794,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1608,795,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1609,796,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1610,797,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1611,798,NULL,14.963,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1612,798,NULL,10.785,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1613,799,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1614,800,1,14.556,00:00,24:00,1,Weekday,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1615,800,2,12.897,00:00,24:00,2,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1616,801,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1617,802,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1618,803,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1619,804,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1620,805,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1621,806,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1622,807,2,14.556,00:00,24:00,4,Weekday,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1623,807,1,12.897,00:00,24:00,5,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1624,808,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1625,809,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1626,810,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1627,811,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1628,812,NULL,13.901,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1629,813,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1630,814,NULL,14.475,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1631,814,NULL,9.779,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1632,815,NULL,14.475,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1633,815,NULL,9.779,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1634,816,NULL,14.475,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1635,816,NULL,9.779,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1636,817,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1637,818,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1638,819,NULL,14.475,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1639,819,NULL,9.779,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1640,820,1,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1641,821,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1642,822,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1643,823,NULL,13.501,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1644,824,NULL,10.272,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1645,825,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1646,826,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1647,827,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1648,828,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1649,829,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1650,830,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1651,831,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1652,832,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1653,833,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1654,834,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1655,835,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1656,836,NULL,14.833,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1657,836,NULL,10.295,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1658,837,NULL,10.272,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1659,838,NULL,13.593,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1905,999,NULL,2.194,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2020-09-01 00:00:00.000
1661,839,NULL,13.593,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1662,840,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1663,841,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1664,842,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1665,843,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1666,844,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1667,845,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1668,846,1,14.422,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1669,846,2,10.62,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1670,847,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1671,848,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1672,849,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1673,850,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1674,851,NULL,14.422,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1675,851,NULL,10.62,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1676,852,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1677,853,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1678,854,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1679,855,NULL,14.422,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1680,855,NULL,10.62,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1681,856,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1682,857,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1683,858,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1684,859,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1685,860,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1686,861,NULL,13.762,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1687,862,NULL,13.81,00:00,24:00,3,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1688,863,NULL,14.379,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1689,863,NULL,10.364,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1690,864,NULL,13.738,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1691,865,NULL,13.593,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-09-01 00:00:00.000
1693,867,NULL,14.746,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1694,867,NULL,10.969,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1695,868,NULL,13.614,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1696,868,NULL,10.65,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1697,869,NULL,15.143,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1698,869,NULL,10.957,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1699,870,NULL,14.828,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1700,870,NULL,10.951,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1701,871,NULL,14.828,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1702,871,NULL,10.951,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1703,872,NULL,14.77,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1704,873,NULL,14.61,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1705,874,NULL,13.944,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1706,875,NULL,15.335,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1707,875,NULL,10.119,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1708,876,NULL,14.409,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-12-01 00:00:00.000
1709,877,NULL,14.8964,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-11-01 00:00:00.000
1710,877,NULL,11.0669,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-11-01 00:00:00.000
1711,878,NULL,2.193,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-03-29 00:00:00.000
1712,879,NULL,15.997,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1713,879,NULL,11.085,00:00,07:00,1,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-10-01 00:00:00.000
1717,881,NULL,9.7834,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-07-01 00:00:00.000
1718,882,NULL,12.4955,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-11-01 00:00:00.000
1719,882,NULL,9.3252,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2017-11-01 00:00:00.000
1720,883,NULL,14.3374,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-07-01 00:00:00.000
1721,883,NULL,10.1148,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-07-01 00:00:00.000
1724,886,NULL,2.766,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-02-01 00:00:00.000
1732,890,3,13.79,00:00,24:00,1,Evening Weekend,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-15 00:00:00.000
1737,892,NULL,13.2117,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1738,892,NULL,8.5167,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-11-01 00:00:00.000
1739,893,NULL,15.02,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-01-01 00:00:00.000
1740,893,NULL,10.45,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-01-01 00:00:00.000
1741,894,NULL,14.67,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-12-20 00:00:00.000
1742,894,NULL,10.03,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-12-20 00:00:00.000
1744,896,NULL,15.228,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-02-01 00:00:00.000
1745,896,NULL,11.194,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-02-01 00:00:00.000
1746,897,NULL,14.507,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1747,897,NULL,9.82,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1748,898,NULL,13.77,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1749,899,NULL,14.507,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1750,899,NULL,9.82,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1751,900,NULL,13.77,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-04-01 00:00:00.000
1752,901,NULL,13.701,00:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2019-03-01 00:00:00.000
1753,902,NULL,16.63,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-12-05 00:00:00.000
