Id,Contacts_Id,Type,Number,Code,Other_Number,Location,Supplier,Tariff,Units,Bill_Frequency,Comments,Group_1,Group_2,Last_Update,Last_User,Target_01,Target_02,Target_03,Target_04,Target_05,Target_06,Target_07,Target_08,Target_09,Target_10,Target_11,Target_12,TargetCost_01,TargetCost_02,TargetCost_03,TargetCost_04,TargetCost_05,TargetCost_06,TargetCost_07,TargetCost_08,TargetCost_09,TargetCost_10,TargetCost_11,TargetCost_12,BestfitAdjustmentGradient,BestfitAdjustmentIntercept,BestfitAdjustmentCorrelation,BestfitAdjustmentUpdate,BestfitTargetGradient,BestfitTargetIntercept,BestfitTargetCorrelation,BestfitTargetUpdate,BestfitCusumGradient,BestfitCusumIntercept,BestfitCusumCorrelation,BestfitCusumUpdate,DisableAdjustment,Closed,Format,Import_Link_Code,Import_Link_Code_Direct,Import_Link_Code_Profile,DataAdjustment,Profile_Scale_Factor,SubMeter,Profile_Meter,Profile_Meter_Max,Flag_Invoice,Flag_Direct,Flag_Profile,Code2,MeterSize,Updates,kWh_Factor,M1_Code1,M2_Code1,M3_Code1,M4_Code1,M5_Code1,M6_Code1,M7_Code1,M8_Code1,M1_Code2,M2_Code2,M3_Code2,M4_Code2,M5_Code2,M6_Code2,M7_Code2,M8_Code2,M1_Code3,M2_Code3,M3_Code3,M4_Code3,M5_Code3,M6_Code3,M7_Code3,M8_Code3,Host_Supplier,Voltage,VAT_Rate,Direct_Meter_View,Custom,kVA,SOQ_Peak,SOQ_Minimum,Profile_Frequency,Annual_Quantity,Number_Data_Loggers,Interruptible,Point_Id_Account,PowerFactor,Dial_Data,Meter_Type,Meter_Type_Capacity,SOQ_Alternative,Aggregate_Meter,Profile_Cost_Rate,Class_Type,TariffCCLRate,Note,Number_1,Virt_Invoice,Virt_Direct,Virt_Profile,Exclude_From_Reports,Exclude_From_Reports_Direct,Exclude_From_Reports_Profile,Meter_Operator,Closed_Date,Supply_Hourly_Quantity,Gas_Meter_Size,Web_Upload,Link_1,Link_2,Link_3,Sewerage_Supplier,Profile_kWh_Factor,Profile_Calorific_Value,Profile_Correction_Factor,Checksum,FailValidation,Disable_Web_Readings,NI_Boiler_Type,User_Number_1,User_Number_2,User_Number_3,User_Text_1,User_Text_2,User_Text_3,User_Text_4,User_Text_5,User_Date_1,User_Date_2,User_Date_3,Meter_Digits,Maximum_Alarm_Value,Web_Consumptions,Waste_Type,Waste_Disposal_Route,Waste_Bins,Waste_Hazardous,Invoice_Validation_Profile_Id,TimeSeriesEnabled,Profile_Threshold_1,Profile_Threshold_2,Water_Supplier,Meter_Asset_Manager,EAC,Nominated_SOQ,User_Date_4,Landlord_Billed,Return_To_Sewer,User_Text_6,User_Text_7,User_Text_8,User_Text_9,User_Text_10,Water_Wholesale_Tariff,Sewerage_Wholesale_Tariff,Surface_Water,Highway_Drainage,Meter_Size_2,Rota_Disconnection_Alpha_Identifier,MHHS_Applied,M1_Code4,M2_Code4,M3_Code4,M4_Code4,M5_Code4,M6_Code4,M7_Code4,M8_Code4
822,407,Gas,056175,NULL,NULL,COT 22/05/20,Crown,NULL,kWh,1,NULL,0,0,2023-03-13 15:30:16.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,9371516403,9371516403,9371516403,0,0,0,0,0,1,1,1,,0,15/12/2020 Supplier : Crown Energy,0,9371516403,,,,,,,,M065K2376219D6,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2020-08-23 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1220260111,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,2,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
837,438,Gas,A0007045048,NULL,NULL,Amenity 1 - COT 04/06/21,Npower,NULL,kWh,1,NULL,0,0,2022-08-23 11:06:56.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,9378549409,9378549409,9378549409,0,0,0,0,0,1,1,1,,0,11/05/2022 Location : Amenity 1,0,9378549409,,,,,,,,G4K00488761901,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2021-06-04 00:00:00.000,0,NULL,0,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\409 Dovehouse Street Amenity1 Gas Meter Photo.jpg,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\409 Dovehouse Street Amenity1 Gas Meter Asset Card.pdf,NULL,NULL,1,0,0,-1763483026,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,2,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
838,438,Gas,A0007045048,NULL,NULL,Amenity 2 - COT 04/06/21,Npower,NULL,kWh,1,NULL,0,0,2022-08-23 11:07:08.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,9378549510,9378549510,9378549510,0,0,0,0,0,1,1,1,,0,"11/05/2022 Location : Amenity 2
09/03/2021 Meter Serial 1 : G4K00489271901",0,9378549510,,,,,,,,G4K00004602101,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2021-06-04 00:00:00.000,0,NULL,0,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\510 Dovehouse Street Amenity2 Gas Meter Photo.jpg,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\510 Dovehouse Street Amenity2 Gas Meter Asset Card.pdf,NULL,NULL,1,0,0,519942594,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,2,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
839,438,Gas,A0007045048,NULL,NULL,Amenity 3 - COT 04/06/21,Npower,NULL,kWh,1,NULL,0,0,2022-08-23 11:07:26.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,9378549600,9378549600,9378549600,0,0,0,0,0,1,1,1,,0,"11/05/2022 Location : Amenity 3
09/03/2021 Meter Serial 1 : G4K00488691901",0,9378549600,,,,,,,,G4K00004592101,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2021-06-04 00:00:00.000,0,NULL,0,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\600 Dovehouse Street Amenity3 Gas Meter Photo.jpg,K:\Clients\Multiplex\Dovehouse Street London TBS\2 Dovehouse Street GAS 308 409 510 600\600 Dovehouse Street Amenity3 Gas Meter Asset Card.pdf,NULL,NULL,1,0,0,-1340728045,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,2,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
841,352,Electricity,NULL,NULL,NULL,NULL,NULL,NULL,kWh,1,NULL,0,0,2021-01-05 10:37:40.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,NULL,NULL,NULL,0,1,0,0,0,1,1,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1125023152,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
842,442,Electricity,3114907185,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:31:12.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,2366511205014,2366511205014,2366511205014,0,1,0,0,0,1,1,1,,0,"22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 00-900-299
10/11/2021 Supplier : Haven
16/12/2020 Meter Serial 1 : 50398122",0,2366511205014,,,,,,,,19095732,,,,,,,,00-900-02B,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1880325773,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,43775,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
843,442,Gas,L027775,NULL,NULL,NULL,Crown,NULL,kWh,1,"14/12/22 New Meter Installed ",0,0,2023-05-25 16:18:27.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,73927901,73927901,73927901,0,1,0,0,0,1,1,1,,0,"12/01/2023 Number : 711817879
09/07/2020 Import_Link_Code_Profile : 711817879
09/07/2020 Import_Link_Code_Direct : 711817879
09/07/2020 Import_Link_Code : 711817879",0,73927901,,,,,,,,M025A0159510D6,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,185000,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1728024259,0,0,0,0,0,0,,Y,02/08/2022,,,NULL,NULL,NULL,6,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
845,434,Electricity,NULL,NULL,NULL,NULL,NULL,NULL,kWh,1,NULL,0,0,2020-04-03 09:25:48.000,evonne.dent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,Invoice,NULL,NULL,NULL,0,1,0,0,0,1,1,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2020-04-03 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-296547583,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
846,440,Electricity,NULL,NULL,NULL,NULL,NULL,NULL,kWh,1,NULL,0,0,2020-04-03 09:27:47.000,evonne.dent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,NULL,NULL,NULL,0,1,0,0,0,1,1,1,,0,,0,123456789123,,,,,,,,KLOO415654,,,,,,,,00-425-865,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1609299973,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,425,NULL,NULL,NULL,NULL,NULL,NULL,NULL
849,444,Electricity,015643916500,NULL,NULL,Landlord 2 - COT 12/12/2019,EON,NULL,kWh,1,NULL,0,0,2023-03-13 16:06:08.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,NULL,NULL,1200062133630,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : Landlord 2,0,1200062133630,,,,,,,,K17W005769,,,,,,,,00-845-756,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2020-08-30 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1166051112,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
844,436,Electricity,3521630142,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2022-11-28 18:31:23.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,1170000142170,1170000142170,1170000142170,0,1,0,0,0,1,1,1,,0,"14/07/2022 Number : SA331819069
10/11/2021 Supplier : Haven",0,1170000142170,,,,,,,,K13TD00082,,,,,,,,00-845-058,,,,,,,,,LV,NULL,0,0,40,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,150753768,0,0,0,0,0,0,,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,32329,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
847,443,Electricity,3702862505,NULL,NULL,NULL,EDF,NULL,kWh,3,NULL,0,0,2023-05-09 17:25:05.000,becky.jardine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,1591011087398,1591011087398,1591011087398,0,0,0,0,0,1,1,1,,0,"27/10/2022 Reference Number : SA801818574
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 00-845-278
27/05/2021 Supplier : SSE
09/04/2020 Meter Serial 1 : K10C03039 ",0,1591011087398,,,,,,,,K10C03039,,,,,,,,00-845-02B,,,,,,,,,LV,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-85847944,0,0,0,0,0,0,1,H,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,9,0,NULL,NULL,NULL,NULL,27239,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
848,443,Gas,L027781,NULL,NULL,NULL,Crown,NULL,kWh,1,"G4K15897730501 Old Meter OLd Read 60573
New Meter Start Read 39998
New Meter installed 17/01/23",0,0,2023-05-25 16:19:33.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,Invoice,9157759804,9157759804,9157759804,0,1,0,0,0,1,1,1,,0,06/02/2023 Meter Serial 1 : G4K15897730501,0,9157759804,,,,,,,,G4K00000261001,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,57884,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,1328717828,0,0,0,0,0,0,1,Y,02/08/2022,,,NULL,NULL,NULL,NULL,0,0,,,0,0,10,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
850,444,Electricity,016041148330,NULL,NULL,Life Safety Supply - COT 12/12/2019,EON,NULL,kWh,1,NULL,0,0,2023-03-13 16:06:52.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,NULL,NULL,1200062372767,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : Life Safety Supply,0,1200062372767,,,,,,,,K18000409,,,,,,,,00-845-359,,,,,,,,,NULL,NULL,0,0,600,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2020-08-30 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,584068340,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
852,445,Electricity,NULL,NULL,NULL,16 St Helens Place - COT 22/08/2019,EDF,NULL,kWh,1,NULL,0,0,2023-03-13 15:44:43.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200062104560,1200062104560,1200062104560,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : 16 St Helens Place,0,1200062104560,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2018-10-23 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-469888399,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
853,445,Electricity,NULL,NULL,NULL,15 St Helens Place - COT 22/08/2019,EDF,NULL,kWh,1,NULL,0,0,2023-03-13 15:44:54.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200062104579,1200062104579,1200062104579,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : 15 St Helens Place,0,1200062104579,,,,,,,,,,,,,,,,,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2018-10-23 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-935753764,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
855,447,Electricity,0161 7741 3570,NULL,NULL,HV Offices - COT 22/05/20,EON,NULL,kWh,1,NULL,0,0,2023-03-13 15:31:29.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200061315322,1200061315322,1200061315322,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : HV Offices,0,1200061315322,,,,,,,,K14W300245,,,,,,,,00 845 359,,,,,,,,,NULL,NULL,0,0,2973,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,MIDE,2020-08-23 00:00:00.000,0,NULL,1,NULL,NULL,NULL,NULL,1,0,0,-832341861,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
857,449,Electricity,4290849009,NULL,NULL,NULL,EDF,NULL,kWh,1,NULL,0,0,2023-02-16 11:38:03.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2500021058583,2500021058583,2500021058583,0,0,0,0,0,1,1,1,,0,"16/02/2023 Number : SA341812392
22/06/2022 MPAN (Profile) / Sewerage SPID 1 : 03-801-027
",0,2500021058583,,,,,,,,K18W003310,,,,,,,,03-801-B09,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-1896808074,0,0,0,0,0,0,,N,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,17593,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
858,450,Electricity,9471240330,NULL,NULL,LLS2 - COT 01/07/2022,EDF,NULL,kWh,1,NULL,0,0,2022-11-04 10:23:57.000,paul.mallett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2700005331533,2700005331533,2700005331533,0,0,0,0,0,1,1,1,,0,22/08/2022 Location : LLS2,0,2700005331533,,,,,,,,K18A008598,,,,,,,,00-845-125,,,,,,,,,NULL,NULL,0,0,1000,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,SubStation,0,NULL,0,0,0,0,0,0,0,EDF Lond IMSERV,NULL,0,NULL,1,"K:\Clients\Multiplex\DAMAC Tower, London\DAMAC 2xLLS and 2xRetail Units  524 533 882 891\524 533 882 891 EDF DAMAC LLS 1 and 2 Retail x 2 Contract CSC.pdf",NULL,NULL,NULL,1,0,0,819099490,0,0,0,0,0,0,,,25/04/2022,,,2019-11-22 00:00:00.000,2022-06-30 00:00:00.000,2020-11-22 00:00:00.000,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,2021-11-21 00:00:00.000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
851,411,Electricity,5306020707,NULL,NULL,COT 23/08/2019,EDF,NULL,kWh,1,NULL,0,0,2023-03-13 15:57:59.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,NULL,NULL,1200062272102,0,0,0,0,0,1,1,1,,0,,0,1200062272102,,,,,,,,K17A003162,,,,,,,,00-845-756,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2022-08-23 00:00:00.000,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,512065668,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
854,446,Electricity,015496395900,NULL,NULL,TBS Royal Albert Way - COT 11/04/2019,EON,NULL,kWh,1,NULL,0,0,2023-03-13 15:53:37.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,,2000056848126,2000056848126,2000056848126,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : TBS Royal Albert Way,0,2000056848126,,,,,,,,K16W312676,,,,,,,,00845320,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,1,0,0,-736165030,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
856,448,Electricity,0162 0047 0540,NULL,NULL,LLS - COT 22/05/20,EON,NULL,kWh,1,NULL,0,0,2023-03-13 15:31:09.000,kim.dring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,1,,1200062409210,1200062409210,1200062409210,0,0,0,0,0,1,1,1,,0,13/03/2023 Location : LLS,0,1200062409210,,,,,,,,K18W008967,,,,,,,,00 845 009,,,,,,,,,NULL,NULL,0,0,0,0,0,30min,0,0,0,0,0,0,NULL,0,0,0,0,NULL,0,NULL,0,0,0,0,0,0,0,NULL,2020-08-23 00:00:00.000,0,NULL,1,NULL,NULL,NULL,NULL,1,0,0,-1309982169,0,0,0,0,0,0,,,,,,NULL,NULL,NULL,NULL,0,0,,,0,0,1,0,NULL,NULL,NULL,NULL,0,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,845,NULL,NULL,NULL,NULL,NULL,NULL,NULL
